transaction_id,customer_id,product,category,quantity,price,revenue,date,region
42654,61052,Keyboard,Accessories,3,387.57,1162.71,2024-08-29,South
42655,86896,Camera,Electronics,6,16.23,97.38,2024-05-03,East
42656,78541,Mouse,Accessories,3,440.37,1321.11,2023-10-17,East
42657,80861,Laptop,Electronics,8,462.99,3703.92,2024-07-22,West
42658,51471,Monitor,Electronics,5,475.0,2375.0,2024-04-26,North
42659,9456,Camera,Electronics,6,326.39,1958.34,2023-02-02,West
42660,38634,Camera,Electronics,5,79.94,399.7,2024-07-28,East
42661,84873,Mouse,Accessories,5,326.81,1634.05,2024-12-22,West
42662,74511,Monitor,Electronics,5,105.0,525.0,2023-12-20,West
42663,2241,Camera,Electronics,6,298.08,1788.48,2024-07-20,East
42664,10281,Keyboard,Accessories,8,414.64,3317.12,2023-11-16,East
42665,66197,Monitor,Electronics,3,251.03,753.09,2024-10-17,Central
42666,97882,Phone,Electronics,1,78.55,78.55,2023-12-19,
42667,73410,Headphones,Accessories,7,377.79,2644.53,2023-02-09,East
42668,94889,Printer,Office,4,316.75,1267.0,2023-05-06,North
42669,7574,Speaker,Audio,9,463.65,4172.85,2023-09-30,South
42670,88156,Keyboard,Accessories,5,434.53,2172.65,2023-06-26,South
42671,13700,Keyboard,Accessories,9,333.64,3002.76,2023-11-09,East
42672,88543,Mouse,Accessories,9,366.78,3301.02,2024-11-13,Central
42673,97451,Mouse,Accessories,8,453.22,3625.76,2024-05-25,North
42674,51594,Mouse,Accessories,8,382.29,3058.32,2023-02-23,Central
42675,53721,Speaker,Audio,6,,0.0,2024-06-09,North
42676,50296,Camera,Electronics,8,388.7,3109.6,2024-08-07,West
42677,55770,Monitor,Electronics,4,407.73,1630.92,2024-11-17,South
42678,82188,Tablet,Electronics,6,62.49,374.94,2023-11-10,West
42679,28866,Laptop,Electronics,5,273.4,1367.0,2023-01-27,North
42680,29042,Keyboard,Accessories,7,235.18,1646.26,2023-04-24,Central
42681,96878,Tablet,Electronics,3,313.69,941.07,2023-07-12,West
42682,85141,Phone,Electronics,3,328.03,984.09,2023-07-05,Central
42683,54489,Mouse,Accessories,6,202.93,1217.58,2024-07-23,South
42684,20887,Printer,Office,7,462.61,3238.27,2024-12-26,South
42685,95596,Printer,Office,9,209.43,1884.87,2023-09-12,
42686,88031,Headphones,Accessories,9,389.38,3504.42,2023-11-21,East
42687,33506,Keyboard,Accessories,6,,0.0,2023-03-14,South
42688,54567,Monitor,Electronics,9,152.88,1375.92,2023-09-28,South
42689,42520,Mouse,Accessories,5,403.1,2015.5,2024-03-22,East
42690,84477,Headphones,Accessories,5,145.49,727.45,2024-12-23,South
42691,69035,Mouse,Accessories,5,255.05,1275.25,2024-03-11,
42692,49821,Tablet,Electronics,8,113.5,908.0,2024-07-05,West
42693,96829,Laptop,Electronics,1,238.63,238.63,2024-06-01,North
42694,61234,Monitor,Electronics,6,27.91,167.46,2024-07-12,West
42695,48921,Monitor,Electronics,6,322.75,1936.5,2024-09-22,Central
42696,92751,Keyboard,Accessories,6,169.18,1015.08,2024-06-24,South
42697,45528,Camera,Electronics,5,273.36,1366.8,2023-07-06,North
42698,42403,Headphones,Accessories,1,113.0,113.0,2023-03-02,South
42699,39465,Laptop,Electronics,7,95.29,667.03,2023-09-01,West
42700,22808,Tablet,Electronics,1,179.33,179.33,2024-11-20,North
42701,28647,Mouse,Accessories,3,259.21,777.63,2023-09-20,Central
42702,10007,Speaker,Audio,2,296.3,592.6,2024-12-08,South
42703,73086,Keyboard,Accessories,4,294.67,1178.68,2023-10-15,South
42704,59407,Tablet,Electronics,6,19.47,116.82,2023-09-26,North
42705,93325,Printer,Office,8,292.31,2338.48,2024-04-20,South
42706,61497,Tablet,Electronics,6,324.77,1948.62,2024-10-03,North
42707,8959,Camera,Electronics,5,34.1,170.5,2024-07-13,North
42708,62449,Phone,Electronics,8,37.14,297.12,2023-09-09,North
42709,18349,Camera,Electronics,9,278.58,2507.22,2023-07-14,West
42710,4679,Keyboard,Accessories,9,65.92,593.28,2023-12-14,South
42711,66597,Camera,Electronics,5,20.19,100.95,2023-04-21,South
42712,3714,Mouse,Accessories,9,170.9,1538.1,2023-11-20,Central
42713,41500,Monitor,Electronics,6,346.0,2076.0,2024-04-24,North
42714,89646,Mouse,Accessories,6,40.3,241.8,2023-07-22,West
42715,26352,Phone,Electronics,1,481.7,481.7,2024-11-21,East
42716,69854,Headphones,Accessories,8,,0.0,2024-08-26,Central
42717,38287,Printer,Office,4,491.0,1964.0,2024-11-24,Central
42718,12218,Laptop,Electronics,2,469.84,939.68,2023-11-11,South
42719,20505,Printer,Office,3,207.0,621.0,2023-09-02,West
42720,8389,Phone,Electronics,5,32.13,160.65,2024-03-14,Central
42721,15940,Phone,Electronics,1,344.8,344.8,2024-04-02,West
42722,17023,Phone,Electronics,9,317.94,2861.46,2023-12-21,
42723,88443,Printer,Office,8,402.38,3219.04,2024-04-27,East
42724,80884,Laptop,Electronics,2,460.97,921.94,2023-04-01,South
42725,35981,Printer,Office,8,78.85,630.8,2024-01-30,West
42726,72585,Camera,Electronics,4,264.71,1058.84,2024-06-17,West
42727,21228,Keyboard,Accessories,8,434.1,3472.8,2024-08-28,North
42728,64226,Phone,Electronics,5,236.34,1181.7,2023-10-22,South
42729,21038,Camera,Electronics,3,149.02,447.06,2023-11-08,South
42730,64438,Tablet,Electronics,3,42.16,126.48,2024-06-03,East
42731,36407,Speaker,Audio,1,37.7,37.7,2024-10-13,West
42732,86028,Mouse,Accessories,8,427.01,3416.08,2024-08-24,South
42733,83670,Phone,Electronics,6,85.21,511.26,2024-11-19,Central
42734,34012,Laptop,Electronics,1,444.53,444.53,2024-04-19,West
42735,5073,Phone,Electronics,9,211.95,1907.55,2024-02-27,South
42736,32900,Keyboard,Accessories,8,,0.0,2023-05-17,West
42737,28914,Laptop,Electronics,5,,0.0,2024-09-24,East
42738,43117,Monitor,Electronics,3,298.43,895.29,2024-03-18,Central
42739,57859,Speaker,Audio,7,60.85,425.95,2023-06-24,South
42740,98977,Speaker,Audio,6,243.41,1460.46,2024-05-19,Central
42741,7210,Phone,Electronics,7,111.09,777.63,2023-10-21,South
42742,55934,Mouse,Accessories,5,182.5,912.5,2023-02-20,South
42743,17991,Keyboard,Accessories,5,18.05,90.25,2023-10-12,Central
42744,55143,Monitor,Electronics,9,166.46,1498.14,2024-12-06,East
42745,64047,Laptop,Electronics,6,418.04,2508.24,2023-10-11,West
42746,81149,Headphones,Accessories,8,206.35,1650.8,2024-09-17,East
42747,56439,Keyboard,Accessories,8,75.22,601.76,2023-01-02,West
42748,18628,Mouse,Accessories,3,133.02,399.06,2024-05-16,South
42749,91452,Monitor,Electronics,2,215.48,430.96,2024-03-25,South
42750,41134,Speaker,Audio,7,24.09,168.63,2024-12-30,North
42751,48473,Tablet,Electronics,3,226.92,680.76,2024-07-03,Central
42752,64494,Keyboard,Accessories,5,23.8,119.0,2024-05-13,West
42753,27233,Mouse,Accessories,6,379.66,2277.96,2024-03-12,South
42754,98813,Tablet,Electronics,2,370.51,741.02,2024-10-23,Central
42755,5411,Monitor,Electronics,5,259.62,1298.1,2023-06-07,Central
42756,16292,Phone,Electronics,5,143.05,715.25,2024-05-15,South
42757,99022,Monitor,Electronics,4,278.73,1114.92,2024-11-19,South
42758,45750,Mouse,Accessories,2,445.72,891.44,2024-07-22,Central
42759,89431,Speaker,Audio,4,373.16,1492.64,2024-07-26,South
42760,90652,Laptop,Electronics,8,448.47,3587.76,2023-03-29,North
42761,99048,Headphones,Accessories,7,380.1,2660.7,2023-01-08,East
42762,72827,Headphones,Accessories,3,341.79,1025.37,2024-05-02,South
42763,68644,Speaker,Audio,7,269.13,1883.91,2023-09-11,West
42764,61764,Camera,Electronics,1,152.51,152.51,2024-12-05,East
42765,68648,Camera,Electronics,3,439.2,1317.6,2024-03-14,West
42766,26453,Camera,Electronics,7,347.22,2430.54,2024-04-12,West
42767,81703,Phone,Electronics,8,476.13,3809.04,2023-06-04,Central
42768,19533,Phone,Electronics,8,406.63,3253.04,2024-12-29,Central
42769,48472,Headphones,Accessories,9,119.38,1074.42,2024-11-20,West
42770,38047,Mouse,Accessories,8,183.95,1471.6,2024-05-01,Central
42771,76385,Headphones,Accessories,5,386.55,1932.75,2023-03-12,South
42772,26255,Camera,Electronics,8,,0.0,2024-07-05,East
42773,21446,Printer,Office,7,106.76,747.32,2024-11-27,North
42774,81039,Printer,Office,1,455.4,455.4,2023-06-03,Central
42775,49198,Tablet,Electronics,7,271.0,1897.0,2023-04-01,East
42776,72349,Keyboard,Accessories,3,278.79,836.37,2023-01-14,Central
42777,88009,Tablet,Electronics,1,188.15,188.15,2024-04-01,East
42778,83684,Mouse,Accessories,1,224.95,224.95,2024-10-13,Central
42779,40593,Printer,Office,8,142.61,1140.88,2023-08-19,North
42780,17937,Monitor,Electronics,3,173.75,521.25,2023-12-02,North
42781,96041,Printer,Office,3,65.81,197.43,2023-02-12,West
42782,31686,Tablet,Electronics,7,199.45,1396.15,2024-11-03,East
42783,77151,Printer,Office,2,,0.0,2023-05-23,South
42784,77086,Tablet,Electronics,8,391.46,3131.68,2023-10-02,West
42785,44822,Monitor,Electronics,1,321.05,321.05,2023-02-21,North
42786,17191,Camera,Electronics,9,399.64,3596.76,2024-01-26,North
42787,47741,Printer,Office,3,370.72,1112.16,2023-07-09,Central
42788,15414,Monitor,Electronics,7,,0.0,2024-02-02,North
42789,35861,Keyboard,Accessories,4,426.85,1707.4,2024-11-08,Central
42790,38922,Mouse,Accessories,3,44.34,133.02,2023-12-14,North
42791,52309,Camera,Electronics,4,287.03,1148.12,2023-10-12,West
42792,19457,Headphones,Accessories,2,429.18,858.36,2023-10-14,North
42793,84739,Printer,Office,5,429.93,2149.65,2023-06-09,Central
42794,8811,Speaker,Audio,6,391.61,2349.66,2023-07-16,West
42795,98578,Mouse,Accessories,5,371.8,1859.0,2024-03-09,North
42796,31964,Printer,Office,7,321.34,2249.38,2023-11-03,West
42797,49463,Mouse,Accessories,4,220.07,880.28,2024-03-18,North
42798,87684,Speaker,Audio,4,218.2,872.8,2023-10-09,Central
42799,65768,Tablet,Electronics,6,498.27,2989.62,2023-04-15,North
42800,6596,Speaker,Audio,4,62.35,249.4,2024-11-04,Central
42801,60805,Keyboard,Accessories,8,468.14,3745.12,2023-04-27,
42802,57044,Mouse,Accessories,3,47.57,142.71,2024-11-02,Central
42803,93331,Speaker,Audio,1,192.83,192.83,2024-01-17,South
42804,56737,Laptop,Electronics,6,394.0,2364.0,2023-07-12,North
42805,99220,Speaker,Audio,5,207.89,1039.45,2023-04-04,Central
42806,53553,Speaker,Audio,6,221.18,1327.08,2024-04-28,East
42807,20040,Phone,Electronics,1,93.78,93.78,2024-03-06,West
42808,51045,Mouse,Accessories,9,174.44,1569.96,2023-04-13,North
42809,91821,Headphones,Accessories,5,475.57,2377.85,2024-03-31,West
42810,2706,Tablet,Electronics,3,,0.0,2023-09-28,Central
42811,40492,Tablet,Electronics,1,55.35,55.35,2023-09-27,West
42812,5697,Laptop,Electronics,2,361.75,723.5,2024-07-28,South
42813,84348,Printer,Office,3,189.06,567.18,2023-01-03,North
42814,51609,Tablet,Electronics,5,222.86,1114.3,2023-06-23,Central
42815,71897,Keyboard,Accessories,3,17.52,52.56,2024-11-27,North
42816,96862,Monitor,Electronics,6,112.11,672.66,2024-04-13,North
42817,83394,Camera,Electronics,4,290.49,1161.96,2024-02-29,Central
42818,41389,Phone,Electronics,8,278.68,2229.44,2023-09-24,North
42819,93552,Phone,Electronics,9,92.38,831.42,2024-10-04,Central
42820,47760,Printer,Office,8,255.44,2043.52,2024-02-22,East
42821,97881,Mouse,Accessories,7,120.35,842.45,2024-08-30,North
42822,98224,Keyboard,Accessories,9,350.24,3152.16,2024-11-23,Central
42823,22941,Monitor,Electronics,8,279.25,2234.0,2024-08-21,West
42824,78132,Keyboard,Accessories,2,337.96,675.92,2024-07-04,South
42825,70091,Keyboard,Accessories,9,315.57,2840.13,2024-03-31,East
42826,77240,Speaker,Audio,7,,0.0,2024-10-25,North
42827,17608,Camera,Electronics,3,88.37,265.11,2023-01-31,Central
42828,50968,Speaker,Audio,9,75.54,679.86,2023-12-21,Central
42829,15994,Camera,Electronics,1,279.68,279.68,2024-11-08,West
42830,89893,Tablet,Electronics,2,117.49,234.98,2023-02-01,South
42831,87459,Laptop,Electronics,3,233.3,699.9,2023-12-13,Central
42832,58536,Keyboard,Accessories,3,331.51,994.53,2023-10-27,West
42833,13856,Camera,Electronics,9,448.65,4037.85,2023-09-24,West
42834,66013,Monitor,Electronics,4,249.66,998.64,2023-09-12,South
42835,44489,Speaker,Audio,7,47.44,332.08,2024-06-12,East
42836,78967,Tablet,Electronics,1,327.45,327.45,2024-07-10,North
42837,10833,Printer,Office,6,185.37,1112.22,2023-04-29,East
42838,41251,Phone,Electronics,3,193.63,580.89,2024-06-26,East
42839,36797,Phone,Electronics,9,297.41,2676.69,2023-03-05,East
42840,95373,Speaker,Audio,9,228.38,2055.42,2024-05-15,South
42841,30527,Tablet,Electronics,4,235.48,941.92,2023-11-06,Central
42842,98812,Speaker,Audio,7,219.08,1533.56,2023-10-10,West
42843,92279,Laptop,Electronics,8,125.66,1005.28,2024-05-24,North
42844,59126,Speaker,Audio,2,468.58,937.16,2024-12-21,West
42845,18293,Speaker,Audio,5,122.45,612.25,2023-12-11,South
42846,22983,Speaker,Audio,8,477.59,3820.72,2024-06-17,East
42847,2701,Monitor,Electronics,8,372.15,2977.2,2023-10-04,Central
42848,77715,Monitor,Electronics,5,305.25,1526.25,2023-08-14,West
42849,72823,Speaker,Audio,8,410.29,3282.32,2024-01-20,West
42850,32891,Phone,Electronics,1,343.41,343.41,2023-07-07,South
42851,73396,Printer,Office,2,193.96,387.92,2023-11-09,South
42852,58133,Laptop,Electronics,8,360.38,2883.04,2024-05-15,East
42853,81837,Headphones,Accessories,4,355.78,1423.12,2024-08-05,East
42854,9583,Printer,Office,5,180.85,904.25,2024-08-14,South
42855,20689,Tablet,Electronics,4,22.36,89.44,2023-02-22,South
42856,80931,Laptop,Electronics,9,138.28,1244.52,2023-04-14,South
42857,37595,Monitor,Electronics,6,46.31,277.86,2023-09-24,West
42858,95949,Mouse,Accessories,6,137.65,825.9,2023-05-18,East
42859,88196,Headphones,Accessories,4,,0.0,2023-11-20,South
42860,10327,Mouse,Accessories,1,241.7,241.7,2023-05-25,West
42861,40957,Keyboard,Accessories,7,176.0,1232.0,2023-07-11,Central
42862,73428,Mouse,Accessories,1,252.99,252.99,2023-01-20,South
42863,14502,Laptop,Electronics,4,436.5,1746.0,2024-08-27,East
42864,86223,Phone,Electronics,4,236.06,944.24,2023-08-26,Central
42865,10720,Mouse,Accessories,4,295.4,1181.6,2023-10-22,West
42866,11841,Monitor,Electronics,2,39.5,79.0,2024-05-30,South
42867,54801,Camera,Electronics,3,496.11,1488.33,2023-08-03,East
42868,25432,Tablet,Electronics,4,372.95,1491.8,2023-12-27,West
42869,64276,Tablet,Electronics,5,352.99,1764.95,2024-09-29,Central
42870,39795,Laptop,Electronics,6,170.62,1023.72,2023-10-19,East
42871,27805,Headphones,Accessories,6,242.0,1452.0,2023-04-07,
42872,83839,Laptop,Electronics,7,327.74,2294.18,2024-04-02,South
42873,16788,Speaker,Audio,6,337.56,2025.36,2024-09-26,Central
42874,49849,Keyboard,Accessories,4,39.12,156.48,2023-12-02,Central
42875,17680,Mouse,Accessories,5,68.33,341.65,2023-05-01,East
42876,14559,Mouse,Accessories,9,278.74,2508.66,2024-01-05,Central
42877,21313,Laptop,Electronics,8,199.05,1592.4,2023-04-28,Central
42878,26380,Keyboard,Accessories,8,63.42,507.36,2023-03-08,Central
42879,41791,Monitor,Electronics,3,,0.0,2024-07-15,North
42880,47270,Camera,Electronics,3,234.61,703.83,2024-01-10,North
42881,14737,Phone,Electronics,3,498.15,1494.45,2024-10-30,South
42882,4887,Monitor,Electronics,4,160.53,642.12,2023-10-09,North
42883,10371,Tablet,Electronics,5,258.02,1290.1,2023-10-20,North
42884,63468,Headphones,Accessories,9,164.98,1484.82,2023-10-21,North
42885,97420,Printer,Office,5,261.92,1309.6,2023-03-30,South
42886,3506,Laptop,Electronics,5,244.06,1220.3,2024-02-25,West
42887,4440,Laptop,Electronics,6,489.43,2936.58,2024-12-27,West
42888,78306,Printer,Office,6,139.96,839.76,2023-11-09,West
42889,72771,Headphones,Accessories,2,218.55,437.1,2024-06-09,South
42890,73651,Laptop,Electronics,8,404.64,3237.12,2024-06-12,East
42891,18129,Phone,Electronics,3,196.05,588.15,2023-06-17,Central
42892,86678,Laptop,Electronics,1,92.0,92.0,2023-09-24,Central
42893,62736,Printer,Office,6,417.96,2507.76,2023-07-19,North
42894,16613,Printer,Office,4,472.15,1888.6,2024-04-26,East
42895,12446,Headphones,Accessories,9,165.78,1492.02,2023-06-16,East
42896,60655,Keyboard,Accessories,8,279.01,2232.08,2023-07-17,Central
42897,78123,Monitor,Electronics,7,456.69,3196.83,2024-09-19,North
42898,78321,Monitor,Electronics,5,90.61,453.05,2023-08-07,South
42899,59165,Phone,Electronics,7,135.19,946.33,2024-05-25,East
42900,52059,Phone,Electronics,7,206.64,1446.48,2024-12-02,Central
42901,69846,Speaker,Audio,4,388.89,1555.56,2024-11-01,East
42902,13949,Tablet,Electronics,4,246.18,984.72,2024-08-28,North
42903,37124,Camera,Electronics,2,363.58,727.16,2023-05-03,Central
42904,10793,Printer,Office,1,470.72,470.72,2024-08-24,North
42905,84047,Printer,Office,7,54.42,380.94,2024-05-01,North
42906,60983,Tablet,Electronics,9,414.98,3734.82,2024-08-08,South
42907,77945,Camera,Electronics,8,406.59,3252.72,2024-06-16,Central
42908,50263,Keyboard,Accessories,9,,0.0,2023-03-22,South
42909,93057,Speaker,Audio,3,139.11,417.33,2024-06-28,West
42910,93026,Speaker,Audio,9,431.89,3887.01,2024-03-21,East
42911,62020,Keyboard,Accessories,1,201.27,201.27,2023-06-08,North
42912,83550,Keyboard,Accessories,7,377.73,2644.11,2024-01-02,South
42913,66297,Camera,Electronics,9,335.83,3022.47,2023-08-17,North
42914,72651,Keyboard,Accessories,5,318.57,1592.85,2024-08-13,North
42915,25470,Camera,Electronics,9,160.15,1441.35,2023-09-18,South
42916,98257,Camera,Electronics,4,126.27,505.08,2024-08-14,East
42917,19250,Monitor,Electronics,9,134.05,1206.45,2024-05-10,Central
42918,69766,Speaker,Audio,3,365.5,1096.5,2024-05-06,North
42919,61075,Phone,Electronics,4,228.23,912.92,2024-07-24,North
42920,10143,Monitor,Electronics,6,480.01,2880.06,2024-02-28,Central
42921,77689,Keyboard,Accessories,5,404.69,2023.45,2024-12-29,West
42922,8678,Camera,Electronics,4,223.9,895.6,2023-06-05,East
42923,51448,Printer,Office,3,497.55,1492.65,2023-02-18,East
42924,81771,Laptop,Electronics,8,28.31,226.48,2024-09-16,South
42925,13394,Mouse,Accessories,7,383.67,2685.69,2023-05-19,Central
42926,36709,Tablet,Electronics,8,300.19,2401.52,2024-06-07,Central
42927,51323,Printer,Office,9,395.54,3559.86,2023-06-08,East
42928,92504,Camera,Electronics,9,348.33,3134.97,2024-11-23,East
42929,38814,Phone,Electronics,2,458.62,917.24,2024-03-17,Central
42930,12706,Headphones,Accessories,4,246.46,985.84,2023-05-02,South
42931,14010,Phone,Electronics,6,327.14,1962.84,2023-06-28,South
42932,20679,Phone,Electronics,2,307.88,615.76,2024-09-15,North
42933,86797,Headphones,Accessories,5,379.09,1895.45,2024-01-24,South
42934,77543,Phone,Electronics,2,37.69,75.38,2023-04-23,Central
42935,42360,Keyboard,Accessories,1,149.69,149.69,2023-05-22,
42936,84899,Tablet,Electronics,8,112.45,899.6,2024-02-04,South
42937,91921,Tablet,Electronics,4,250.3,1001.2,2024-02-02,South
42938,86852,Speaker,Audio,7,220.05,1540.35,2024-11-14,South
42939,1449,Phone,Electronics,8,30.71,245.68,2023-11-07,East
42940,10814,Mouse,Accessories,4,84.19,336.76,2023-06-07,North
42941,72822,Speaker,Audio,3,111.15,333.45,2023-05-13,Central
42942,38798,Speaker,Audio,4,184.34,737.36,2023-08-20,West
42943,16729,Printer,Office,9,134.25,1208.25,2024-07-22,North
42944,64992,Camera,Electronics,6,98.53,591.18,2023-11-24,Central
42945,36191,Headphones,Accessories,8,81.62,652.96,2024-12-01,North
42946,91960,Speaker,Audio,9,320.24,2882.16,2024-02-12,South
42947,58104,Phone,Electronics,3,19.24,57.72,2024-08-02,West
42948,24662,Headphones,Accessories,7,263.75,1846.25,2023-10-19,North
42949,93523,Phone,Electronics,2,,0.0,2023-03-06,East
42950,60433,Mouse,Accessories,1,340.74,340.74,2023-03-24,South
42951,30333,Headphones,Accessories,3,369.82,1109.46,2023-12-18,East
42952,15208,Camera,Electronics,9,261.16,2350.44,2023-12-28,North
42953,55946,Tablet,Electronics,8,244.51,1956.08,2024-11-19,West
42954,74980,Tablet,Electronics,8,18.09,144.72,2024-12-03,Central
42955,83754,Laptop,Electronics,3,289.33,867.99,2024-04-17,South
42956,13624,Tablet,Electronics,1,393.28,393.28,2023-06-07,East
42957,43779,Camera,Electronics,3,430.74,1292.22,2023-04-20,West
42958,99998,Tablet,Electronics,7,448.45,3139.15,2023-03-30,Central
42959,66425,Tablet,Electronics,2,412.83,825.66,2024-10-24,East
42960,10134,Phone,Electronics,2,146.84,293.68,2023-07-11,North
42961,91790,Camera,Electronics,7,279.05,1953.35,2024-10-18,Central
42962,68848,Monitor,Electronics,2,230.26,460.52,2024-10-23,Central
42963,46553,Speaker,Audio,5,57.48,287.4,2023-04-15,North
42964,77926,Phone,Electronics,1,488.75,488.75,2024-01-05,North
42965,65191,Monitor,Electronics,7,478.05,3346.35,2024-07-29,East
42966,26540,Printer,Office,1,,0.0,2024-05-22,East
42967,79848,Tablet,Electronics,4,350.73,1402.92,2024-11-17,Central
42968,26228,Printer,Office,5,359.13,1795.65,2023-08-20,North
42969,23662,Mouse,Accessories,8,232.04,1856.32,2024-03-23,North
42970,60018,Printer,Office,6,168.54,1011.24,2024-10-20,Central
42971,2847,Speaker,Audio,4,430.74,1722.96,2023-03-09,
42972,63416,Printer,Office,4,297.42,1189.68,2024-05-07,Central
42973,55507,Printer,Office,6,202.0,1212.0,2024-04-20,Central
42974,72332,Monitor,Electronics,2,77.67,155.34,2024-12-15,East
42975,16770,Phone,Electronics,5,168.11,840.55,2024-12-27,West
42976,58449,Tablet,Electronics,7,102.94,720.58,2023-11-03,South
42977,44721,Camera,Electronics,1,168.41,168.41,2024-02-24,North
42978,18272,Phone,Electronics,7,440.36,3082.52,2023-05-07,East
42979,45739,Keyboard,Accessories,2,397.67,795.34,2023-12-05,North
42980,92490,Printer,Office,2,191.48,382.96,2024-11-02,Central
42981,82603,Monitor,Electronics,4,264.81,1059.24,2024-12-20,Central
42982,17494,Mouse,Accessories,3,200.75,602.25,2023-09-11,South
42983,84826,Phone,Electronics,1,223.92,223.92,2024-08-04,North
42984,56958,Camera,Electronics,7,444.4,3110.8,2023-07-17,West
42985,5670,Keyboard,Accessories,9,88.6,797.4,2023-08-10,Central
42986,92080,Tablet,Electronics,2,131.28,262.56,2024-03-25,East
42987,53066,Printer,Office,7,,0.0,2023-07-22,North
42988,91383,Camera,Electronics,2,372.74,745.48,2023-04-06,South
42989,10740,Headphones,Accessories,7,438.48,3069.36,2024-03-02,North
42990,17622,Printer,Office,7,350.73,2455.11,2023-03-27,West
42991,90287,Speaker,Audio,1,332.16,332.16,2024-07-15,West
42992,24621,Camera,Electronics,9,254.56,2291.04,2024-04-30,East
42993,55386,Phone,Electronics,7,175.25,1226.75,2023-02-01,North
42994,60583,Headphones,Accessories,5,479.88,2399.4,2024-07-21,North
42995,94880,Laptop,Electronics,4,121.49,485.96,2024-01-11,East
42996,34379,Camera,Electronics,8,202.22,1617.76,2024-09-22,North
42997,75622,Keyboard,Accessories,6,494.78,2968.68,2024-07-09,South
42998,73357,Phone,Electronics,3,220.04,660.12,2023-11-08,Central
42999,70389,Phone,Electronics,5,320.29,1601.45,2024-04-19,North
43000,52718,Laptop,Electronics,9,424.96,3824.64,2024-03-01,South
43001,8039,Mouse,Accessories,4,84.49,337.96,2024-10-20,East
43002,27342,Headphones,Accessories,9,37.46,337.14,2024-12-19,Central
43003,56534,Monitor,Electronics,9,,0.0,2024-10-21,Central
43004,41692,Tablet,Electronics,1,458.25,458.25,2023-05-22,Central
43005,19272,Monitor,Electronics,8,429.83,3438.64,2023-11-02,East
43006,69419,Monitor,Electronics,1,205.33,205.33,2023-11-05,North
43007,46658,Monitor,Electronics,4,391.68,1566.72,2023-09-08,North
43008,78728,Headphones,Accessories,1,104.53,104.53,2024-11-25,Central
43009,55281,Phone,Electronics,8,178.99,1431.92,2023-07-12,Central
43010,37586,Camera,Electronics,1,373.93,373.93,2023-08-24,North
43011,11774,Tablet,Electronics,4,145.02,580.08,2024-08-06,South
43012,11393,Laptop,Electronics,3,124.98,374.94,2023-07-11,North
43013,51207,Monitor,Electronics,2,418.69,837.38,2024-06-23,West
43014,35974,Headphones,Accessories,2,248.82,497.64,2023-02-21,North
43015,72102,Printer,Office,2,96.32,192.64,2023-11-15,Central
43016,63416,Headphones,Accessories,4,70.69,282.76,2024-01-28,North
43017,29146,Camera,Electronics,5,108.2,541.0,2023-04-08,East
43018,76223,Tablet,Electronics,5,180.63,903.15,2023-12-09,North
43019,57015,Tablet,Electronics,3,204.67,614.01,2023-08-29,West
43020,88086,Laptop,Electronics,4,,0.0,2023-07-09,West
43021,95358,Phone,Electronics,3,205.06,615.18,2024-07-26,North
43022,96232,Headphones,Accessories,6,438.42,2630.52,2024-09-30,South
43023,13562,Headphones,Accessories,5,201.54,1007.7,2023-10-29,Central
43024,53407,Tablet,Electronics,2,485.7,971.4,2024-04-13,
43025,3851,Headphones,Accessories,1,453.01,453.01,2023-05-24,West
43026,88140,Laptop,Electronics,5,452.17,2260.85,2024-05-17,South
43027,70557,Monitor,Electronics,5,327.5,1637.5,2024-07-19,North
43028,26945,Laptop,Electronics,7,123.07,861.49,2024-12-05,North
43029,61120,Mouse,Accessories,4,484.97,1939.88,2024-09-02,East
43030,56405,Tablet,Electronics,1,327.26,327.26,2023-07-14,South
43031,54787,Monitor,Electronics,4,378.4,1513.6,2024-02-22,East
43032,54399,Monitor,Electronics,5,322.49,1612.45,2023-10-19,Central
43033,98431,Tablet,Electronics,2,387.3,774.6,2023-12-03,North
43034,77100,Phone,Electronics,9,67.02,603.18,2023-04-23,North
43035,40847,Laptop,Electronics,9,11.42,102.78,2024-07-08,East
43036,77539,Speaker,Audio,7,444.84,3113.88,2023-04-23,Central
43037,14958,Camera,Electronics,1,89.16,89.16,2023-12-10,West
43038,29248,Laptop,Electronics,1,279.16,279.16,2023-03-01,South
43039,12616,Printer,Office,7,396.6,2776.2,2024-03-05,South
43040,88700,Monitor,Electronics,5,253.14,1265.7,2023-11-05,Central
43041,3360,Camera,Electronics,7,139.48,976.36,2023-07-12,West
43042,89257,Headphones,Accessories,9,267.48,2407.32,2023-06-07,Central
43043,83394,Phone,Electronics,7,,0.0,2023-01-08,Central
43044,94875,Printer,Office,4,14.44,57.76,2023-09-27,East
43045,76824,Camera,Electronics,4,202.45,809.8,2024-12-26,Central
43046,46306,Laptop,Electronics,3,380.28,1140.84,2023-09-24,East
43047,81346,Speaker,Audio,8,90.58,724.64,2023-03-28,East
43048,98754,Headphones,Accessories,4,186.23,744.92,2024-11-25,West
43049,89357,Camera,Electronics,6,316.48,1898.88,2023-05-28,North
43050,78706,Mouse,Accessories,5,117.86,589.3,2023-04-05,West
43051,76907,Laptop,Electronics,2,198.25,396.5,2024-05-05,West
43052,65665,Speaker,Audio,6,344.69,2068.14,2024-11-30,North
